SONG_ID,LYRICS,happy,angry,dislike,fear,sad,surprise
33333797,"I got money in my pocket
이게 생각보다 Thick
걸음걸인 마치
펭귄 바진 내려가지 Lit
X ordinary outfit yeah
this is how it is
Yeah 불꽃 튀게
Speed fast 올라타지 Whip
Faster
This is how we speed
Faster
This is how we speed
Faster
This is how we speed
Faster
This is how we speed
내가 하는 얘기 잘 알아듣고
잘 배우는 놈의 속도는 Fast
그 숫자는 몇천이니 몇억이니
배우는 놈의 몫이니 Yeah
저 예술의 정답은 X 내 다리 위 X
내 henessey s X ASH s
X ordinary M to M
That s Always on back
날아갈래 저위로
이 앨범이 곧 내 무덤이고
내 앞에 안개는 안 걷히더라도
내 이름은 앞에 적히죠
나의 식구 Ambition이고
내 Crew P. A. Blo 이죠
신념이 곧 걸음걸이고
주행거리 2 Million killo
편하게 일하는 새끼 살만한 새끼
빛나냐 내 길
그러면서도 바쁜 개새끼
돈 좀 벌어도 쪽 팔일 없는 내 길
바진 내려 아직 마치 펭귄
꺾지 않는 내 고집일 테니
절대 하지 않아 Beggin
그럼에도 Baby I m the fastest
I got money in my pocket
이게 생각보다 Thick
걸음걸인 마치
펭귄 바진 내려가지 Lit
X ordinary outfit yeah
this is how it is
Yeah 불꽃 튀게
Speed fast 올라타지 Whip
Faster
This is how we speed
Faster
This is how we speed
Faster
This is how we speed
Faster
This is how we speed
먼지한테 내 차 키를 주고
난 택시 아저씨 백미러 속
기사님 Bumping Mr. Trot
내 귀는 더욱 빠르게 Spotify
Vpn이 귀찮긴 해도
더 좋은 취향을 찾는 팁
또 하나는 Apple 계정을
미국 걸 써야지
I'm paranoid as fuck
Embarrassed though
내가 도와준 곡의 비트가 또 표절
또 내 인맥의 네트워크는
골목길처럼 존나 좁혀져
오토바이 갱은 인도에
서울은 다 속도전
난 너무 느긋해서
문제지 마치 Latino처럼 Ay
Dime que paso Ay
시간을 다 써 Ay
내 테크트리는 너한텐 틀린 게 맞소
그러니 난 조언을 아끼고
에어팟 안 떨어지게 꽉 뀌고
새끼들 자랑에 코로 방귀 뀌어
애쉬야 형 지금 다 왔어
어디로 가야 돼
I got money in my pocket
이게 생각보다 Thick
걸음걸인 마치
펭귄 바진 내려가지 Lit
X ordinary outfit yeah
this is how it is
Yeah 불꽃 튀게
Speed fast 올라타지 Whip
Faster
This is how we speed
Faster
This is how we speed
Faster
This is how we speed
Faster
This is how we speed",0.255147,0.201247,0.405072,0.058361,0.053002,0.027171
33359725,"울려댔어 사이렌
텅 빈 길거리엔
도망치다 흘린 칼자루와 피가 흥건해
우리 그때 어릴땐
뭘 몰랐었지 man
그냥 힘쎈 형이 제일로 멋졌었지 그땐
그래 우린 살아나왔어 지옥
이제 어딜가든 다 비옥
수도 없이 맛본 치욕
어릴때부터 입에 붙은 쌍욕
절대 할 수 없었지 신고
할 수 있는게 오직 기도
어떻게 느끼겠어 피곤
붉게 물들지 않을려 내 흰옷
침대가 없어서 엄마랑 잤어
매일 밤마다 우는 소리가 들려
난 대체 뭘 해야 되는지 몰라서
그냥 계속했어 자는 척
떨면서 BBQ 치킨을 시켰어
엄마는 우리를 속였어
고작 15000원 때문에
엄마 내가 돈 어떻게든 벌어올게
이제 남몰래 눈물 흘리지 않아도 돼
내 몸 하나 불살라서라도 꺼내줄게
난 그 모습 다시 실눈 뜨고 볼 순 없기에
울려댔어 사이렌
텅 빈 길거리엔
도망치다 흘린 칼자루와 피가 흥건해
우리 그때 어릴땐
뭘 몰랐었지 man
그냥 힘쎈 형이 제일로 멋졌었지 그땐
그래 우린 살아나왔어 지옥
이제 어딜가든 다 비옥
수도 없이 맛본 치욕
어릴때부터 입에 붙은 쌍욕
절대 할 수 없었지 신고
할 수 있는게 오직 기도
어떻게 느끼겠어 피곤
붉게 물들지 않을려 내 흰옷
여기서 더 있다간 감방이 내 방
종신형이 친구 책가방 안에
어린 내가 짝사랑하던 그 여잔
이 block에서 지금 몸 팔아
새꺄 this real life
김치 냄새 땜에 놀려대길래
도시락통을 닫아
That s real life
그런 날 보고 지 점심을 나눠준
꼬마가 있었어
That s real life
어느 날 관 속에
그 친구의 얼굴을 만지게 됐어
That s
울려댔어 사이렌
텅 빈 길거리엔
도망치다 흘린 칼자루와 피가 흥건해
우리 그때 어릴땐
뭘 몰랐었지 man
그냥 힘쎈 형이 제일로 멋졌었지 그땐
그래 우린 살아나왔어 지옥
이제 어딜가든 다 비옥
수도 없이 맛본 치욕
어릴때부터 입에 붙은 쌍욕
절대 할 수 없었지 신고
할 수 있는게 오직 기도
어떻게 느끼겠어 피곤
붉게 물들지 않을려 내 흰옷",0.235154,0.103764,0.117518,0.063189,0.403369,0.077007
33372787,"그러나 시간이 지나도
아물지 않는 일들이 있지
내가 날 온전히 사랑하지 못해서 
맘이 가난한 밤이야

거울 속에 마주친 얼굴이 어색해서
습관처럼 조용히 눈을 감아
밤이 되면 서둘러 내일로 가고 싶어
수많은 소원 아래 매일 다른 꿈을 꾸던

아이는 그렇게 오랜 시간
겨우 내가 되려고 아팠던 걸까
쌓이는 하루만큼 더 멀어져 
우리는 화해할 수 없을 것 같아
나아지지 않을 것 같아

어린 날 내 맘엔 영원히
가물지 않는 바다가 있었지
이제는 흔적만이 남아 희미한 그곳엔

설렘으로 차오르던 나의 숨소리와
머리 위로 선선히 부는 바람
파도가 되어 어디로든 달려가고 싶어
작은 두려움 아래 천천히 두 눈을 뜨면

세상은 그렇게 모든 순간
내게로 와 눈부신 선물이 되고
숱하게 의심하던 나는 그제야
나에게 대답할 수 있을 것 같아

선 너머에 기억이
나를 부르고 있어
아주 오랜 시간 동안
잊고 있던 목소리에

물결을 거슬러 나 돌아가
내 안의 바다가 태어난 곳으로

휩쓸려 길을 잃어도 자유로와
더이상 날 가두는 어둠에 눈 감지 않아
두 번 다시 날 모른 척 하지 않아

그럼에도 여전히 가끔은
삶에게 지는 날들도 있겠지
또다시 헤매일지라도 돌아오는 길을 알아",0.440651,0.012016,0.071277,0.014242,0.459887,0.001927
33372788,"I m such a good surfer
가라앉지 않기
비틀 비 비틀 거리다가 풍덩 uh
빠지더라도 구명복 따윈 졸업
 
I m such a good surfer
휩쓸리지 않기
울렁 우 울렁 거리다가 throw up
게워내더라도 지는 건 난 못 참아
 
제일 높은 파도 
올라타타 라차차우아
해일과 함께 사라질 타이밍
그건 내가 골라
무슨 소리 겁이 나기는, 재밌지 뭐
 
어어어 푸푸푸 또
허허허 우우우적
거거거 리더던 시
저저절 나라면 
워어언 이 사람아
언제적 얘길 꺼내나
보란듯이 헤엄치기 처첨버벙
 
저저적 셔셔셔 또
저저적 셔셔셔
거거겁 없이 몸을
더더던 져져져
워어언 이 사람아
뭘 그렇게나 놀래나
더 재밌는 걸 보여줄게 
When the wave has come
 
I m a bubble maker
잔잔한 바다를
지긋 지 지긋 괴롭히는 villain uh
나이를 먹어도 이 버릇 남 못 줘 난

I m a bubble maker
이제 이쯤이야
출렁 추 출렁 멀미도 suck it up
물 먹이더라도 이곳을 난 못 떠나

제일 높은 파도 
올라타타 라차차우아
너울과 함께 부서질 타이밍
그건 내가 골라
무슨 소리 겁이 나기는, 재밌지 뭐

어어어 푸푸푸 또
허허허 우우우적
거거거 리더던 시
저저절 나라면 
워어언 이 사람아
언제적 얘길 꺼내나
맨몸으로 헤엄치기 처첨버벙
 
어 또 보네 다음에
다시 만날 때까지
부디 행운을 빌어
지겹게 보자고

슬 가볼게 나 먼저
저기 물마루에
원 이 사람 참
뭘 그렇게나 놀래나
더 재밌는 걸 보여줄게
When the wave has come
 
저저적 셔셔셔 또
저저적 셔셔셔
거거겁 없이 몸을
더더던 져져져
워어언 이 사람아
뭘 그렇게나 보채나
거품처럼 사라질게 
When the time has come",0.281674,0.167788,0.342537,0.115362,0.08694,0.005699
33397561,"STAYC girls it s going down
Time is running boy
그건 누구에겐 돈
You know I m so dope
더는 못 기다려 줘
원래 나는 좀 참을성이 없는 몸
솔직한 게 좋은 걸
But you gotta know
yeah e yeah
달콤하기만 해도 싫어
So check it
매너 좋은 거 착한 거는
나도 구분해 e yeah
순간 반짝할 거면 시작도 않는 걸
Sometimes 내가 생각해도
I think I m really cool
ASAP 내 반쪽 아니 완전 Copy
나와 똑같아 내 맘 잘 알아줄
ASAP 꼭 닮은 내 Decalcomanie
눈앞에 나타나 줘
ASAP
whoo woo woo woo
ASAP
whoo woo woo woo
눈앞에 눈앞에 나타나 줘
No I m not picky 가끔 까탈스럽대
It s ok but I care
콧대 높대 아닌데 Get it
이해하게 될 걸 너만 나타나면
So baby hurry up I m just waiting on
달콤하기만 해도 싫어 So check it
겉만 그런지 진심인지
나도 구분해 e yeah
금방 타오른다면 쉽게 꺼지는 걸
Sometimes 내가 생각해도
I think I m really cool
ASAP 내 반쪽 아니 완전 Copy
나와 똑같아 내 맘 잘 알아줄
ASAP 꼭 닮은 내 Decalcomanie
눈앞에 나타나 줘
ASAP
whoo woo woo woo
ASAP
whoo woo woo woo
눈앞에 눈앞에 나타나 줘
실제론 어떤 느낌인 걸까
A beautiful a beautiful love
한 번도 느껴본 적 없는 걸
So where you at 기다리고 있는데
ASAP
ASAP 내 반쪽 아니 완전 Copy
나와 똑같아 내 맘 잘 알아줄
ASAP 꼭 닮은 내 Decalcomanie
눈앞에 나타나 줘
ASAP
Whoo woo woo woo
ASAP
Whoo woo woo woo
눈앞에 눈앞에 나타나 줘",0.3111,0.114415,0.352849,0.039362,0.142267,0.040007
33434340,"술이 한 잔 생각나는 밤
같이 있는 것 같아요
그 좋았던 시절들
이젠 모두 한숨만 되네요
떠나는 그대 얼굴이
혹시 울지나 않을까
나 먼저 돌아섰죠
그때부터 그리워요
사람이 변하는 걸요
다시 전보다 그댈 원해요
이렇게 취할 때면
꺼져버린 전화를 붙잡고
여보세요 나야 거기 잘 지내니
여보세요 왜 말 안하니
울고 있니 내가 오랜만이라서
사랑하는 사람이라서
그대 소중한 마음 밀쳐낸
이기적인 그때의 나에게
그대를 다시 불러오라고
미친 듯이 외쳤어
떠나는 그대 얼굴이
마치 처음과 같아서
나 눈물이 났어요
그때부터 그리워요
사람이 변하는 걸요
다시 전보다 그댈 원해요
이렇게 취할때면
바뀌어버린 전화번호 누르고
여보세요 나야 거기 잘 지내니
오랜만이야 내 사랑아
그대를 다시 불러오라고
미친 듯이 울었어 우-
여보세요 나야 정말 미안해
이기적인 그때의 나에게
그대를 다시 불러오라고
미친 듯이 외쳤어",0.299436,0.024362,0.100542,0.055838,0.510095,0.009726
33458666,"후회하고 있어요
우리 다투던 그날
괜한 자존심 때문에
끝내자고 말을 해버린 거야
금방 볼 줄 알았어
날 찾길 바랬어
허나 며칠이 지나도
아무 소식조차 없어
항상 내게 너무 잘해줘서
쉽게 생각했나 봐
이젠 알아 내 고집 때문에
힘들었던 너를
이 바보야 진짜 아니야
아직도 나를 그렇게 몰라
너를 가진 사람 나밖엔 없는데
제발 나를 떠나가지 마
언제라도 내 편이 돼준 너
고마운 줄 모르고
철없이 난 멋대로 한거
용서할 수 없니
이 바보야 진짜 아니야
아직도 나를 그렇게 몰라
너를 가진 사람
나 밖엔 없는데
제발 떠나가지 마
너 하나만 사랑하는데
이대로 나를 두고 가지 마
나를 버리지 마
그냥 날 안아줘
다시 사랑하게 돌아와
다시 사랑하게 돌아와",0.148852,0.042391,0.063043,0.023978,0.719889,0.001848
33464805,"Dun Dun Dance Dun Dun Dance
Dun Dun Dance
Just dance Just dance
Dun Dun Dance Dun Dun Dance
Dun Dun Dance
Just dance Just dance
유성이 비처럼 쏟아지는 하늘
그 아래 너와 함께 춤추고 싶어
색색의 옷들과 예쁜 액세서리
oh baby
흐르는 저 음악이
내 맘을 설레게 하지
I feel the disco rhythm in my body
다른 아무것도 생각하진 마
yeah 발자국으로 가득한
무대 위에 올라
자유로운 몸짓 그 사랑스런 느낌
저 따분했던 하루와
일상에서 벗어나 oh tonight
Just you and I
지구를 등지고 떠올라
맘껏 crazy crazy crazy 긴 춤을 춰
말리지 마 지금 내 기분은
feel so high
멀리 멀리 멀리 다 눈부셔
I just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Oh baby give me baby
give me baby give me more
날 멈추지 마 love this song
Just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Just dance Just dance
Shining like a disco ball
빨간 high heels on the road
Got my eyes on you
and you got yours
저 태양이 다시 눈뜰 때까지
넌 평범한데 뭔가 달라
왠지 묘한 구석이 있네
난 가려져 있는 게 보여
우린 모두 이상해 조금씩은 yeah
사람을 가장한 낯선 존재들처럼
oh baby
yeah 놀라지 않아
괜찮아 좀 더 가까이 와
다른 시선 따위 다 잊어버려 우리
늘 복잡한 저세상과
기대에서 벗어나 oh tonight
Just you and I
지구를 등지고 떠올라
맘껏 crazy crazy crazy 긴 춤을 춰
말리지 마 지금 내 기분은
feel so high
멀리 멀리 멀리 다 눈부셔
I just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Oh baby give me baby
give me baby give me more
날 멈추지 마 love this song
Just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Just dance Just dance
어차피 작은 점일 뿐야
보석 같은 아이야
몇 발짝 멀리 떨어져서 바라보면 돼
우린 dancing on fire
Just you and I
지구를 등지고 떠올라
맘껏 crazy crazy crazy 긴 춤을 춰
말리지 마 지금 내 기분은
feel so high
멀리 멀리 멀리 다 눈부셔
I just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Oh baby give me baby
give me baby give me more
날 멈추지 마 love this song
Just wanna Dun Dun Dance
Dun Dun Dance Dun Dun Dance
Just dance Just dance",0.258683,0.198038,0.284814,0.043215,0.175704,0.039546
33480898,"이제야 목적지를 정했지만
가려한 날 막아서네 난 갈 길이 먼데
새빨간 얼굴로 화를 냈던
친구가 생각나네
이미 난 발걸음을 떼었지만
가려한 날 재촉하네 걷기도 힘든데
새파랗게 겁에 질려 도망간
친구가 뇌에 맴도네
건반처럼 생긴 도로 위
수많은 동그라미들 모두가
멈췄다 굴렀다 말은 잘 들어
그건 나도 문제가 아냐
붉은색 푸른색 그 사이
3초 그 짧은 시간
노란색 빛을 내는
저기 저 신호등이
내 머릿속을 텅 비워버려
내가 빠른지도
느린지도 모르겠어
그저 눈앞이 샛노랄 뿐이야
솔직히 말하자면 차라리
운전대를 못 잡던 어릴 때가
더 좋았었던 것 같아
그땐 함께 온 세상을
거닐 친구가 있었으니
건반처럼 생긴 도로 위
수많은 조명들이 날 빠르게
번갈아 가며 비추고 있지만
난 아직 초짜란 말이야
붉은색 푸른색 그 사이
3초 그 짧은 시간
노란색 빛을 내는 저기 저 신호등이
내 머릿속을 텅 비워버려
내가 빠른지도
느린지도 모르겠어
그저 눈앞이 샛노랄 뿐이야
꼬질꼬질한 사람이나
부자 곁엔 아무도 없는
삼색 조명과 이색 칠 위에
서 있어 괴롭히지 마
붉은색 푸른색 그 사이
3초 그 짧은 시간
노란색 빛을 내는 저기 저 신호등이
내 머릿속을 텅 비워버려
내가 빠른지도
느린지도 모르겠어
그저 눈앞이 샛노랄 뿐이야",0.139814,0.079864,0.293399,0.07131,0.410006,0.005606
33487342,"I m on the Next Level Yeah
절대적 룰을 지켜
내 손을 놓지 말아
결속은 나의 무기
광야로 걸어가
알아 네 Home ground
위협에 맞서서
제껴라 제껴라 제껴라

상상도 못한 Black out
유혹은 깊고 진해
(Too hot too hot)
맞잡은 손을 놓쳐
난 절대 포기 못해

I m on the Next Level
저 너머의 문을 열어
Next Level
널 결국엔 내가 부셔
Next Level
KOSMO에 닿을 때까지
Next Level
제껴라 제껴라 제껴라

La la la la la la
La la la la la la
La la la la la la
La la la la la

I see the NU EVO.
적대적인 고난과 슬픔은
널 더 Popping 진화시켜
That s my naevis It s my naevis
You lead, we follow
감정들을 배운 다음
Watch me while I make it out

Watch me while I work it out
Watch me while I make it out
Watch me while I work it out
Work it work it work it out

감당할 수 없는 절망도
내 믿음을 깨지 못해
더 아픈 시련을 맞아도
난 잡은 손을 놓지 않을게 Oh

절대로 뒤를 돌아보지 말아
광야의 것 탐내지 말아
약속이 깨지면
모두 걷잡을 수 없게 돼
언제부턴가 불안해져 가는 신호
널 파괴하고 말 거야
(We want it)
Come on!
Show me the way to KOSMO Yeah

Black Mamba가 만들어낸 환각 퀘스트
aespa, ae를 분리시켜놓길 원해 그래
중심을 잃고 목소리도 잃고 비난받고
사람들과 멀어지는 착각 속에
naevis 우리 ae, ae들을 불러봐
aespa의 Next Level “P.O.S”를 열어봐
이건 REAL WORLD 깨어났어
We against the villain
What s the name?
Black Mamba

결국 난 문을 열어
그 빛은 네겐 Fire
(Too hot too hot)
난 궁금해 미치겠어
이다음에 펼칠 Story
Huh!

I m on the Next Level
저 너머의 문을 열어
Next Level
널 결국엔 내가 부셔
Next Level
KOSMO에 닿을 때까지
Next Level
제껴라 제껴라 제껴라

I m on the Next Level
더 강해져 자유롭게
Next Level
난 광야의 내가 아냐
Next Level
야수 같은 나를 느껴
Next Level
제껴라 제껴라 제껴라
Huh!",0.162444,0.306284,0.310553,0.051711,0.153403,0.015606
33487708,"Come with me now
넌 어디까지 가길 원해
WE GO WE GO WE GO WE GO
이미 난 너무나도 들떠
비행기는 No no
저 피드 속에 Check-in
난 너를 몰래 Hashtag
너와 함께면 나
어디라도 좋아
1초에 훌쩍 여기 저기 거기 Right
내 손 잡아
Oh oh oh 한여름 밤의 피서같이
우리 둘만의 파도타기
볼 게 우린 너무 많아 Oh my my
하루 종일 더 깊이 빠져
어느새 시간이 멈춰
온종일 Go around
네게 설레
가까워진 것만 같아
Come with me now
넌 어디까지 가길 원해
잠깐만 둘이 조금 더 멀리
Follow me now
난 너와 함께 가볼래
WE GO WE GO WE GO WE GO
말해봐
What you what you want
what you what you want oh Oh oh oh
더 크게
What you what you want
what you what you want oh Oh oh oh
Come with me now
난 너와 함께 가볼래
WE GO WE GO WE GO WE GO Oh oh
푸른 밤 City light 더 Zoom in
분위기에 물들어 자 이리
펼쳐진 Ocean 우리 Fashion
시작된 Motion What's up
웃음이 번져
비밀스레 그려지는 미래
우린 같이 이렇게 또 밤새
나를 따라 너를 따라 한 발 두 발
날아가
Oh oh oh 종일 뒹구는 주말같이
끝을 모르는 파도타기
할 게 우린 너무 많아 Oh my my
한 발 한 발 걸음을 맞춰
우리 둘 사이를 채워
다시 또 Turn around
네게 설레
가까워진 것만 같아
So I m into you
Come with me now
넌 어디까지 가길 원해
잠깐만 둘이 조금 더 멀리
Follow me now
난 너와 함께 가볼래
WE GO WE GO WE GO WE GO Oh oh
펼쳐진 파노라마
너로 다 칠해진 맘
바쁜 Timeline
No we can't stop
손끝이 또 흔들려
가슴이 또 일렁여
어쩔 줄 모르고 난
Come with me now
난 돌아가기 싫은가 봐
이렇게 둘이 아주 더 멀리
Follow me now
왠지 더 맘이 통한 듯한
너와 나
말해봐
What you what you want
what you what you want oh Oh oh oh
더 크게
What you what you want
what you what you want oh Oh oh oh
Come closer now
우리가 연결된 시간
WE GO WE GO WE GO WE GO Oh oh",0.605237,0.080832,0.160135,0.046631,0.101581,0.005584
33510307,"워우예~ 예~
1 2 Come on R U ready! 3 4 Do it I'm ready! 5 6 Baby are you ready!
지금 나와 어디든 가자 지루한 하루 여기까지만 All stop
작은 가방 운동화 챙겨 자 더 크게 Radio를 높이고
코발트블루 물결 눈부신 바다 (달빛 가득 묻은 작은 섬)
야경이 눈부신 도시는 어때 (함께라면 어디든 좋아 난~)
너와 나 그곳으로 떠나는 거야
상상에 상상에 상상을 더해서 (어머 깜짝야) 눈부셔 눈부셔 눈부셔 이건 뭐
Oh hello new world 두 손 모아 소리치면 푸른 하늘이 내게로 와
(날아가볼래) 상상의 상상의 미래로 가볼까 (바람을 타고) 새로운 눈빛에 가슴이 붐 붐 붐
~
Oh 발견했어 우리들만의 Paradise~ (Oh Paradise~ Yeah~)
흑백영화 같은 하루에 레몬 터지듯 짜릿함이 필요해
지금 당장 널 데려갈게 꿈꿔오던 사진 속 그곳으로
민트 그린 빛 바람 가득한 숲 속 (달콤한 향기의 칵테일)
지도를 벗어나 ticket to the dream (함께라면 어디든 좋아 난)
너와 나 그곳으로 떠나는 거야
상상에 상상에 상상을 더해서 (어머 깜짝야) 눈부셔 눈부셔 눈부셔 이건 뭐
Oh hello new world 두 손 모아 소리치면 푸른 하늘이 내게로 와
(날아가볼래) 상상의 상상의 미래로 가볼까 (바람을 타고) 새로운 눈빛에 가슴이 붐 붐 붐~
Oh 발견했어 우리들만의 Paradise~
너와 나의 비밀스러운 풍경들 언제라도 다시 와 주겠니
은하수 아래 밤새 부른 노래 영원히 잊지 않을 거야~~
이 시간 속에 영원히 네 품에 안기고 싶은 걸 (단둘이 이 순간 잠들고 싶은 걸)
지도엔 없는 이곳을 꼭 기억해줘 (우리들만의 Paradise~ Oh~)
상상에 상상에 상상을 더해서 (어머 깜짝야) 눈부셔 눈부셔 눈부셔 이건 뭐
oh hello new world 처음 만난 세상 속에 나의 가슴이 라 라 라 라
(날아가볼래) 상상의 상상의 미래로 가볼까 (바람을 타고) 새로운 눈빛에 가슴이 붐 붐 붐~
oh 발견했어 우리들만의 Paradise~ (너와 나~ Yeah~)
1 2 Come on R U ready! 3 4 Do it I'm ready! 5 6 Baby are you ready!",0.733606,0.017088,0.053426,0.016619,0.12043,0.058831
33510308,"행복했어 너와의 시간들 아마도 너는 힘들었겠지
너의 마음을 몰랐던 건 아니야 나도 느꼈었지만
널 보내는 게 널 떠나보내는 게 아직은 익숙하지가 않아
그렇게 밖에 할 수 없던 네가 원망스러워
왜 말 안했니 아님 못 한거니 조금도 날 생각하지 않았니
좋아한다며 사랑한다며 이렇게 끝낼 거면서 왜 그런 말을 했니
널 미워해야만 하는 거니 아니면 내 탓을 해야만 하는 거니
시간을 돌릴 수만 있다면 다시 예전으로 돌아가고 싶은 마음뿐이야

왜 말 안했니 아님 못 한거니 조금도 날 생각하지 않았니
좋아한다며 사랑한다며 이렇게 끝낼 거면서 왜 그런 말을 했니
널 미워해야만 하는 거니 아니면 내 탓을 해야만 하는 거니
시간을 돌릴 수만 있다면 다시 예전으로 돌아가고 싶은 마음뿐이야

그래 더 이상 묻지 않을게 내 곁을 떠나고 싶다면
돌아보지 말고 떠나가
눈물은 흘리지 않을게 괜히 마음만 약해지니까
내게서 멀어진 네 모습이 흐릿하게 보여
눈물이 나나 봐
널 많이 그리워할 것 같아
참아야만 하겠지 잊혀 질 수 있도록
다신 사랑 같은 거 하지 않을래
내 마지막 사랑은 돌아선 너에게 주고 싶어서
행복하길 바래 나보다 좋은 남자 만나기를
woo~~",0.186602,0.172809,0.098224,0.064659,0.475857,0.001848
33559180,"너와 있을 땐 내게
신기한 변화가 있는데
자꾸 미소 짓게 돼
아무 일도 없는데

자꾸 마법에 걸려
밤을 새워도 안 졸려
다른 생각 지워져
심장 소리는 커져
사랑이 참 쉬워져
그래서 빠지고 빠져 점점 너에게
That's what you do to me

나는 Alcohol free 근데 취해
마신 게 하나도 없는데
너와 있을 때마다 이래
날 보는 네 눈빛 때문에

너는 눈으로 마시는 내 Champagne, 내 Wine
내 Tequila, margarita
Mojito with lime
Sweet mimosa, pina colada

I'm drunk in you
I'm drunk in you

너는 정말 특별해
전혀 독하지 않은데
낮에 별이 뜨게 해
한 모금 마셨는데

자꾸 마법에 걸려
밤을 새워도 안 졸려
다른 생각 지워져
심장 소리는 커져
사랑이 참 쉬워져
그래서 빠지고 빠져 점점 너에게
That's what you do to me

나는 Alcohol free 근데 취해
마신 게 하나도 없는데
너와 있을 때마다 이래
날 보는 네 눈빛 때문에

Alcohol 도수는 완전 0.0%
근데 마실 때마다 자꾸 길을 잃어
자고 일어나도 깨지가 않아
근데 이 기분 싫지가 않아

Easy to the mouth and tummy
Like a drink made of honey
이 술 이름은 도대체 뭐니
Makes the whole world bright and sunny

나는 Alcohol free 근데 취해
마신 게 하나도 없는데
너와 있을 때마다 이래
날 보는 네 눈빛 때문에

너는 눈으로 마시는 내 Champagne, 내 Wine
내 Tequila, margarita
Mojito with lime
Sweet mimosa, pina colada

I'm drunk in you
I'm drunk in you",0.551289,0.073555,0.140112,0.044133,0.159965,0.030947
33580129,"봄 봄 봄 봄이 왔네요
우리가 처음 만났던
그때의 향기 그대로
그대가 앉아 있었던 그 벤치 옆에
나무도 아직도 남아있네요
살아가다 보면
잊혀질 거라 했지만
그 말을 하며 안 될 거란 걸
알고 있었소
그대여 너를 처음 본 순간
나는 바로 알았지
그대여 나와 함께 해주오
이 봄이 가기 전에
다시 봄 봄 봄 봄이 왔네요
그대 없었던 내 가슴 시렸던
겨울을 지나
또 벚꽃 잎이 피어나듯이
다시 이 벤치에 앉아
추억을 그려 보네요
사랑하다 보면
무뎌질 때도 있지만
그 시간 마저 사랑이란 걸
이제 알았소
그대여 너를 처음 본 순간
나는 바로 알았지
그대여 나와 함께 해주오
이 봄이 가기 전에
우리 그만 참아요 이제 더 이상은
망설이지 마요
아팠던 날들은 이제 뒤로 하고
말할 거에요
그대여 너를 처음 본 순간
나는 바로 알았지
그대여 나와 함께 해 주오
이 봄이 가기 전에",0.637201,0.021158,0.019577,0.012291,0.293203,0.016569
33608401,"Verse 1
What if, what if we run away
What if, what if we left today
What if we said goodbye to safe and sound
And what if, what if we're hard to find
What if, what if we lost our minds
What if we let them fall behind and they're never found

Pre-Chorus
And when the lights start flashing like a photobooth
And the stars exploding, we'll be fireproof

Chorus
My youth, my youth is yours
Trippin' on skies, sippin' waterfalls
My youth, my youth is yours
Runaway now and forevermore
My youth, my youth is yours
A truth so loud you can't ignore
My youth, my youth, my youth
My youth is yours

Verse 2
What if, what if we start to drive
What if, what if we close our eyes
What if we're speeding through red lights into paradise
Cause we've no time for getting old
Mortal body timeless souls
Cross your fingers, here we go

Pre-Chorus
And when the lights start flashing like a photobooth
And the stars exploding, we'll be fireproof

Chorus
My youth, my youth is yours
Trippin' on skies, sippin' waterfalls
My youth, my youth is yours
Runaway now and forevermore
My youth, my youth is yours
A truth so loud you can't ignore
My youth, my youth, my youth
My youth is yours

Outro
My youth, my youth is yours
Trippin' on skies, sippin' waterfalls
My youth, my youth is yours
Runaway now and forevermore
My youth, my youth is yours
A truth so loud you can't ignore
My youth, my youth, my youth
My youth is yours
My youth is yours
My youth is yours",0.210445,0.326971,0.27515,0.126158,0.048618,0.012657
33623210,"Every time you come around
you know I can t say no
Every time the sun goes down
I let you take control
I can feel the paradise
before my world implodes
and tonight had something wonderful
My bad habits lead to late nights
ending alone
Conversations with a stranger
I barely know
Swearing this will be the last
but it probably won t
I ve got nothing left to lose
or use or do
My bad habits to lead to
wide eyes stare into space
And I know I lose control
of the things that I say
I was looking for a way out
now I can t escape
Nothing happens after two
It s true it s true
My bad habits lead to you
My bad habits lead to you
Every pure intention ends
when the good times start
Falling over everything to
reach the first times spark
Started under neon lights
then it all got dark
I only know how to go too far
My bad habits lead to late nights
ending alone
Conversations with a stranger
I barely know
Swearing this will be the last
but it probably won t
I ve got nothing left to lose
or use or do
My bad habits to lead to
wide eyes stare into space
And I know I lose control
of the things that I say
I was looking for a way out
now I can t escape
Nothing happens after two
It s true it s true
My bad habits lead to you
My bad habits lead to you
We took the long way round
And burned til the fun ran out now
My bad habits lead to late nights
ending alone
Conversations with a stranger
I barely know
Swearing this will be the last
but it probably won t
I ve got nothing left to lose
or use or do
My bad habits to lead to wide eyes
stare into space
And I know I lose control
of the things that I say
I was looking for a way out
now I can t escape
Nothing happens after two
It s true it s true
My bad habits lead to you
My bad habits lead to you
My bad habits lead to you",0.175129,0.392818,0.304938,0.08341,0.037179,0.006526
